店舗名,商品コード,商品名,税率,賞味期限,容量,原単価,売単価,在庫数,原価金額,売価金額
"佐世保本店","4974550585491","FCL40EDC/38PDZ 40W","10.00","","","1,092.00","1,814","1","1,092","1,814"
"佐世保本店","4975479188985","HEM-DIARY-1 血圧手帳","0.00","","","520.00","1,091","-1","-520","-1,091"
"佐世保本店","4975479417207","HEM-7313 上腕式血圧計","0.00","","","4,212.00","9,073","1","4,212","9,073"
"佐世保本店","4975769451508","GC-DR1 ﾄﾞﾗｲﾌﾞﾚｺｰﾀﾞｰ","10.00","","","12,973.00","19,440","1","12,973","19,440"
"佐世保本店","4975769461149","GC-DRJ1-B ﾄﾞﾗｲﾌﾞﾚｺｰﾀ","10.00","","","7,634.00","10,770","2","15,268","21,540"
"佐世保本店","4976008856061","BU16011 ｼﾝｸﾞﾙ ﾎﾞﾅﾉｯﾃ","10.00","","","9,277.00","22,800","2","18,554","45,600"
"佐世保本店","4976008923893","BU16331 ﾎﾞﾅﾉｯﾃまくら ｸﾞﾚｰ","0.00","","","3,796.00","9,073","1","3,796","9,073"
"佐世保本店","4977187329704","KMC-71 ﾚﾝｽﾞｸﾘｰﾅｰｷｯﾄ","10.00","","","252.00","410","5","1,260","2,050"
"佐世保本店","4977187329759","KMC-77 ﾚﾝｽﾞｸﾘｰﾆﾝｸﾞ50","10.00","","","392.00","734","8","3,136","5,872"
"佐世保本店","4977187329773","KMC-79 ｸﾘｰﾆﾝｸﾞﾍﾟｰﾊﾟｰ","10.00","","","202.00","378","3","606","1,134"
"佐世保本店","4977187483888","FWPLT-BP ｳｯﾄﾞﾌﾚｰﾑ ﾊﾟﾚｯﾃ","10.00","","","362.00","560","2","724","1,120"
"佐世保本店","4977187483895","FWPLT-GR ｳｯﾄﾞﾌﾚｰﾑ ﾊﾟﾚｯﾃ","10.00","","","362.00","616","2","724","1,232"
"佐世保本店","4977187483901","FWPLT-OR ｳｯﾄﾞﾌﾚｰﾑ ﾊﾟﾚｯﾃ","10.00","","","362.00","560","2","724","1,120"
"佐世保本店","4977187483918","FWPLT-NT ｳｯﾄﾞﾌﾚｰﾑ ﾊﾟﾚｯﾃ","10.00","","","362.00","560","2","724","1,120"
"佐世保本店","4977187483925","FWPLT-BR ｳｯﾄﾞﾌﾚｰﾑ ﾊﾟﾚｯﾃ","10.00","","","362.00","560","2","724","1,120"
"佐世保本店","4977187491180","FWTR3-BRL2Y ﾌﾚｰﾑL2面ﾖｺﾖｺ","10.00","","","557.00","980","1","557","980"
"佐世保本店","4977187499872","FWMC-LM2L ﾏｶﾛﾝ2L ﾚﾓﾝ","10.00","","","473.00","874","1","473","874"
"佐世保本店","4977187526912","APNP-L20-LVD PﾎﾟｹｯﾄAL","10.00","","","140.00","242","4","560","968"
"佐世保本店","4977187526943","APNP-L20-CA2 PﾎﾟｹｯﾄAL","10.00","","","140.00","242","5","700","1,210"
"佐世保本店","4977187526967","APNP-L20-FWW PﾎﾟｹｯﾄAL","10.00","","","140.00","242","5","700","1,210"
"佐世保本店","4977187526981","APNP-L40-UTT PﾎﾟｹｯﾄAL","10.00","","","185.00","330","5","925","1,650"
"佐世保本店","4977187526998","APNP-L40-LVD PﾎﾟｹｯﾄAL","10.00","","","185.00","330","5","925","1,650"
"佐世保本店","4977187527018","APNP-L40-FWP PﾎﾟｹｯﾄAL","10.00","","","185.00","330","5","925","1,650"
"佐世保本店","4977187527100","APNP-PC20-CA2 PﾎﾟｹｯﾄAL","10.00","","","157.00","275","12","1,884","3,300"
"佐世保本店","4977187527124","APNP-PC20-FWW PﾎﾟｹｯﾄAL","10.00","","","157.00","275","3","471","825"
"佐世保本店","4977187527148","Pﾎﾟｹｯﾄｱﾙﾊﾞﾑ 2L20-UTT","10.00","","","185.00","324","5","925","1,620"
"佐世保本店","4977187527155","Pﾎﾟｹｯﾄｱﾙﾊﾞﾑ 2L20-LVD","10.00","","","185.00","324","5","925","1,620"
"佐世保本店","4977187527179","Pﾎﾟｹｯﾄｱﾙﾊﾞﾑ 2L20-FWP","10.00","","","185.00","324","5","925","1,620"
"佐世保本店","4977187527209","Pﾎﾟｹｯﾄｱﾙﾊﾞﾑ 2L20-FWW","10.00","","","185.00","324","5","925","1,620"
"佐世保本店","4977187527568","APNP-KG20-AZI PﾎﾟｹｯﾄAL","10.00","","","157.00","250","8","1,256","2,000"
"佐世保本店","4977187527612","APNP-2L20-CFB PﾎﾟｹｯﾄAL","0.00","","","185.00","300","1","185","300"
"佐世保本店","4977187535563","ﾋﾞｭｰﾄﾌﾟﾗｽ L-80 NV","10.00","","","325.00","594","1","325","594"
"佐世保本店","4977187535594","ﾋﾞｭｰﾄﾌﾟﾗｽ L-80 BK","10.00","","","325.00","594","2","650","1,188"
"佐世保本店","4977187535761","ﾋﾞｭｰﾄﾌﾟﾗｽ 2L-80 NV","10.00","","","430.00","734","1","430","734"
"佐世保本店","4977187658163","MFM-A4BK ﾌﾘｰﾏｯﾄA4 BK","10.00","","","392.00","734","2","784","1,468"
"佐世保本店","4977187715002","W-312 4段三脚","10.00","","","868.00","2,178","1","868","2,178"
"佐世保本店","4977466404979","YM-3 A4 木地 木製額縁","10.00","","","714.00","1,200","2","1,428","2,400"
"佐世保本店","4977466405068","YM-3 6切 BR 木製額縁","10.00","","","525.00","880","1","525","880"
"佐世保本店","4977466505911","ﾒﾀﾙﾌｫﾄｽﾀﾝﾄﾞ1202L SB","10.00","","","560.00","864","1","560","864"
"佐世保本店","4977466505935","ﾒﾀﾙﾌｫﾄｽﾀﾝﾄﾞ1204L BK","10.00","","","560.00","864","1","560","864"
"佐世保本店","4977466505959","ﾒﾀﾙﾌｫﾄｽﾀﾝﾄﾞ1402K SB","10.00","","","840.00","1,296","2","1,680","2,592"
"佐世保本店","4977466505966","ﾒﾀﾙﾌｫﾄｽﾀﾝﾄﾞ1403K PG","10.00","","","840.00","1,296","2","1,680","2,592"
"佐世保本店","4977466506000","ﾒﾀﾙﾌｫﾄｽﾀﾝﾄﾞ1503TL PG","10.00","","","1,190.00","1,836","1","1,190","1,836"
"佐世保本店","4977466702006","FICｼｬｯﾌﾙ木製ﾌﾚｰﾑA4 W","10.00","","","504.00","864","2","1,008","1,728"
"佐世保本店","4977466702013","FICｼｬｯﾌﾙ木製ﾌﾚｰﾑA4 R","10.00","","","504.00","864","2","1,008","1,728"
"佐世保本店","4977466702020","FICｼｬｯﾌﾙ木製ﾌﾚｰﾑA4 ｱ","10.00","","","504.00","864","1","504","864"
"佐世保本店","4979260007134","KJ19001B 6層ﾗｸﾞ2帖 茶","10.00","","","4,063.00","10,980","2","8,126","21,960"
"佐世保本店","4979260007158","KJ19001G 6層ﾗｸﾞ2帖 緑","10.00","","","4,063.00","10,980","-1","-4,063","-10,980"
"佐世保本店","4979260007165","KJ19002B 6層ﾗｸﾞ 3帖 ﾌﾞﾗｳﾝ","10.00","","","5,638.00","13,979","4","22,552","55,916"
"佐世保本店","4979260102105","EJ20301B 6層ﾗｸﾞｶﾊﾞｰ2帖用 ﾌﾞﾗｳﾝ","10.00","","","2,600.00","5,980","1","2,600","5,980"
"佐世保本店","4979260102129","EJ20301G 6層ﾗｸﾞｶﾊﾞｰ2帖用ｸﾞﾘｰﾝ","10.00","","","2,600.00","5,980","-1","-2,600","-5,980"
"佐世保本店","4979260102136","EJ20302B 6層ﾗｸﾞｶﾊﾞｰ3帖用ﾌﾞﾗｳﾝ","0.00","","","3,432.00","7,980","2","6,864","15,960"
"佐世保本店","4979260133963","JEF601MH ｴｸｾﾙ羽毛布団 SD 桃","10.00","","","12,308.00","22,800","1","12,308","22,800"
"佐世保本店","4979260147526","JTM2210H 6層毛布Sﾋﾟﾝｸ","0.00","","","3,224.00","7,980","7","22,568","55,860"
"佐世保本店","4979260147533","JTM2210G 6層毛布S銀","0.00","","","3,224.00","7,980","11","35,464","87,780"
"佐世保本店","4979260147540","JTM2210B 6層毛布 S茶","0.00","","","3,224.00","7,255","4","12,896","29,020"
"佐世保本店","4979260147557","JTM2211H 6層毛布SDﾋﾟﾝｸ","0.00","","","4,206.00","9,980","2","8,412","19,960"
"佐世保本店","4979260147564","JTM2211G 6層毛布SD銀","0.00","","","4,206.00","9,980","1","4,206","9,980"
"佐世保本店","4979260148646","JEF700SH ｴｸｾﾙ羽毛布団 S 桃","10.00","","","9,360.00","19,980","2","18,720","39,960"
"佐世保本店","4979260148653","JEF700SE ｴｸｾﾙ羽毛布団 S 青","10.00","","","9,360.00","19,980","2","18,720","39,960"
"佐世保本店","4979260148714","JRF503SE ﾛｲﾔﾙ羽毛布団S ﾌﾞﾙｰ","10.00","","","15,288.00","29,980","1","15,288","29,980"
"佐世保本店","4979260148769","JEFG03SH 柄任せｴｸｾﾙ羽毛S 暖色系","0.00","","","9,360.00","19,980","1","9,360","19,980"
"佐世保本店","4979260148776","JEFG03SE 柄任せｴｸｾﾙ羽毛S 寒色系","0.00","","","9,360.00","19,980","1","9,360","19,980"
"佐世保本店","4979260150182","AJ2201K 電熱ﾍﾞｽﾄ M 黒 ﾓﾊﾞｲﾙﾊﾞｯﾃﾘｰ付","0.00","","","6,313.00","11,800","-1","-6,313","-11,800"
"佐世保本店","4979260150199","AJ2202K 電熱ﾍﾞｽﾄ L 黒 ﾓﾊﾞｲﾙﾊﾞｯﾃﾘｰ付","0.00","","","6,313.00","12,980","1","6,313","12,980"
"佐世保本店","4979260150205","AJ2203K 電熱ﾍﾞｽﾄ L 黒 ﾓﾊﾞｲﾙﾊﾞｯﾃﾘｰ付","0.00","","","6,313.00","11,800","1","6,313","11,800"
"佐世保本店","4979260150229","AJ2201A 電熱ﾍﾞｽﾄ M 赤 ﾓﾊﾞｲﾙﾊﾞｯﾃﾘｰ付","0.00","","","6,313.00","11,800","-1","-6,313","-11,800"
"佐世保本店","4979260150243","AJ2203A 電熱ﾍﾞｽﾄ LL 赤 ﾓﾊﾞｲﾙﾊﾞｯﾃﾘｰ付","0.00","","","6,313.00","12,980","-1","-6,313","-12,980"
"佐世保本店","4979260947379","JTK906S 掛布団ｶﾊﾞｰ","10.00","","","1,236.00","2,480","4","4,944","9,920"
"佐世保本店","4981046305730","UA-1030TG-JCB1 血圧計","0.00","","","4,368.00","6,980","2","8,736","13,960"
"佐世保本店","4982012818636","CT202051 C ﾄﾅｰｶｰﾄﾘｯｼﾞ","10.00","","","14,200.00","0","1","14,200","0"
"佐世保本店","4982012818650","CT202053 Y ﾄﾅｰｶｰﾄﾘｯｼﾞ","10.00","","","14,200.00","0","1","14,200","0"
"佐世保本店","4983771078521","RDS-3 ｸﾘｰﾅｰｽﾀﾝﾄﾞSV10用","0.00","","","3,432.00","9,980","2","6,864","19,960"
"佐世保本店","4983771098741","RDS-2H(BK) ｸﾘｰﾅｰｽﾀﾝﾄﾞ","10.00","","","2,964.00","7,980","1","2,964","7,980"
"佐世保本店","4983771262647","ADM-221(CBR) 洗える電気毛布 S ｺｺｱﾌﾞﾗｳﾝ","0.00","","","5,866.00","12,980","3","17,598","38,940"
"佐世保本店","4983771262654","ADM-222(CBR) 電気毛布 SD","0.00","","","7,904.00","15,437","1","7,904","15,437"
"佐世保本店","4983771487996","MZ-JH301(W) 超音波式加湿器","10.00","","","4,815.00","9,980","1","4,815","9,980"
"佐世保本店","4983771542183","JYTM-RTV200(B) 手回充電TV+ﾗｼﾞｵ","10.00","","","6,094.00","10,800","1","6,094","10,800"
"佐世保本店","4983771843143","RDS-1(BK) ﾀﾞｲｿﾝｽﾀﾝﾄﾞ","10.00","","","3,006.00","9,980","1","3,006","9,980"
"佐世保本店","4983771943959","YTR-D1000 ｸﾛ お手元ｽﾋﾟｰｶｰ","0.00","","","6,703.00","13,979","1","6,703","13,979"
"佐世保本店","4984279232330","HDSDH4GCL10UI SD4GB","10.00","","","750.00","1,580","5","3,750","7,900"
"佐世保本店","4984279232347","HDSDH8GCL10UIJP3 SDｶｰﾄﾞ 8GB","0.00","","","780.00","1,980","5","3,900","9,900"
"佐世保本店","4984279232415","HDMCSDH4GCL10 ﾏｲｸﾛ4G","10.00","","","750.00","1,580","5","3,750","7,900"
"佐世保本店","4984279232422","HDMCSDH8GCL10UIJP3 ﾏｲｸﾛSD 8G","0.00","","","780.00","1,980","6","4,680","11,880"
"佐世保本店","4984279860755","ML-ACUS1P21WH AC充電器","0.00","","","624.00","1,219","2","1,248","2,438"
"佐世保本店","4984824335738","CR-2W ﾘﾁｳﾑ電池","10.00","","","419.00","880","2","838","1,760"
"佐世保本店","4984824719682","LR20XJ/2B ｱﾙｶﾘ単1","10.00","","","375.00","590","20","7,500","11,800"
"佐世保本店","4984824719743","LR14XJ/2B ｱﾙｶﾘ単2","10.00","","","273.00","430","20","5,460","8,600"
"佐世保本店","4984824719866","LR6XJ/2B ｱﾙｶﾘ単3","10.00","","","210.00","350","31","6,510","10,850"
"佐世保本店","4984824719873","LR6XJ/4B ｱﾙｶﾘ単3","10.00","","","350.00","550","27","9,450","14,850"
"佐世保本店","4984824719972","LR03XJ/2B ｱﾙｶﾘ単4","10.00","","","210.00","350","19","3,990","6,650"
"佐世保本店","4984824719989","LR03XJ/4B ｱﾙｶﾘ単4","10.00","","","350.00","550","23","8,050","12,650"
"佐世保本店","4984824720022","LR1XJ/2B ｱﾙｶﾘ単5","10.00","","","223.00","370","2","446","740"
"佐世保本店","4984824720046","6LR61XJ/1B ｱﾙｶﾘ9V","10.00","","","350.00","550","2","700","1,100"
"佐世保本店","4984824811409","LR6EJ/2B ｴﾎﾞﾙﾀ単3","10.00","","","242.00","380","31","7,502","11,780"
"佐世保本店","4984824811423","LR6EJ/4B ｴﾎﾞﾙﾀ単3","10.00","","","413.00","650","23","9,499","14,950"
"佐世保本店","4984824811485","LR03EJ/2B ｴﾎﾞﾙﾀ単4","10.00","","","242.00","380","32","7,744","12,160"
"佐世保本店","4984824811508","LR03EJ/4B ｴﾎﾞﾙﾀ単4","10.00","","","413.00","650","30","12,390","19,500"
"佐世保本店","4988617193932","ICBK80 ｴﾌﾟｿﾝｲﾝｸ","10.00","","","572.00","734","4","2,288","2,936"
"佐世保本店","4988617193949","ICC80 ｴﾌﾟｿﾝｲﾝｸ","10.00","","","572.00","734","5","2,860","3,670"
"佐世保本店","4988617193956","ICM80 ｴﾌﾟｿﾝｲﾝｸ","10.00","","","572.00","734","5","2,860","3,670"
"佐世保本店","4988617193963","ICY80 ｴﾌﾟｿﾝｲﾝｸ","10.00","","","572.00","734","5","2,860","3,670"
"佐世保本店","4988617193970","ICLC80 ｴﾌﾟｿﾝｲﾝｸ","10.00","","","572.00","734","2","1,144","1,468"
"佐世保本店","4988617193987","ICLM80 ｴﾌﾟｿﾝｲﾝｸ","10.00","","","572.00","734","3","1,716","2,202"
"佐世保本店","4988617194069","IC6CL80 ｴﾌﾟｿﾝｲﾝｸ","10.00","","","3,334.00","4,276","2","6,668","8,552"
"佐世保本店","4988617266797","ITH-BK ｴﾌﾟｿﾝｲﾝｸ","10.00","","","785.00","1,004","4","3,140","4,016"
"佐世保本店","4988617266803","ITH-C ｴﾌﾟｿﾝｲﾝｸ","10.00","","","785.00","1,004","2","1,570","2,008"
"佐世保本店","4988617266810","ITH-M ｴﾌﾟｿﾝｲﾝｸ","10.00","","","785.00","1,004","2","1,570","2,008"
"佐世保本店","4988617266827","ITH-Y ｴﾌﾟｿﾝｲﾝｸ","10.00","","","785.00","1,004","2","1,570","2,008"
"佐世保本店","4988617266834","ITH-LC ｴﾌﾟｿﾝｲﾝｸ","10.00","","","785.00","1,004","2","1,570","2,008"
"佐世保本店","4988617266841","ITH-LM ｴﾌﾟｿﾝｲﾝｸ","10.00","","","785.00","1,004","4","3,140","4,016"
"佐世保本店","4989082768847","A-76884 おろしｽﾗｲｻｰｾｯﾄ","10.00","","","2,964.00","6,980","2","5,928","13,960"
"佐世保本店","4989082776149","A-77614 ﾏﾙﾁﾊﾟﾝ3点ｾｯﾄ","0.00","","","3,120.00","11,500","-1","-3,120","-11,500"
"佐世保本店","4989082776156","A-77615 ﾀﾞｲﾔﾓﾝﾄﾞﾊﾟﾝ ｸﾞﾗﾝﾄﾞｾｯﾄ","0.00","","","6,448.00","14,364","1","6,448","14,364"
"佐世保本店","4989082776378","A-77637 ﾏﾙﾁﾊﾟﾝｽｸｴｱ3点","0.00","","","2,860.00","12,001","2","5,720","24,002"
"佐世保本店","4995296002189","BZBD105 除湿剤 42個ｾｯﾄ","0.00","","","2,420.00","5,980","-2","-4,840","-11,960"
"佐世保本店","4996856008955","JTA-5000W ﾐｼﾝ 白","0.00","","","17,313.00","27,091","1","17,313","27,091"
"佐世保本店","5025155029565","TP00WS ﾋﾟｭｱｸｰﾙ ﾎﾜｲﾄ","10.00","","","21,320.00","29,800","1","21,320","29,800"
"佐世保本店","5025155029572","TP00IB ﾋﾟｭｱｸｰﾙ ﾌﾞﾙｰ","10.00","","","21,320.00","29,800","1","21,320","29,800"
"佐世保本店","5025155030455","CY24FF 掃除機","10.00","","","22,615.00","39,800","2","45,230","79,600"
"佐世保本店","5025155056752","SV10K SLMORBU ｽﾃｨｯｸｸﾘｰﾅｰV8ｽﾘﾑ","0.00","","","21,112.00","39,800","1","21,112","39,800"
"佐世保本店","5025155071724","SV21HEPABU ｺｰﾄﾞﾚｽｸﾘｰﾅｰ ﾌﾞﾙｰ","0.00","","","24,058.00","39,800","3","72,174","119,400"
"佐世保本店","5025155075463","AM09 WN N Hot+Cool ﾎﾜｲﾄ･ﾆｯｹﾙ","0.00","","","21,320.00","34,800","3","63,960","104,400"
"佐世保本店","5025155075470","AM09 BI N Hot+Cool ﾌﾞﾗｯｸ･ｱｲｱﾝ","0.00","","","21,320.00","34,800","6","127,920","208,800"
"佐世保本店","5025155075494","AM07 DC IP ﾀﾞｲｿﾝｸｰﾙ","10.00","","","16,016.00","32,800","1","16,016","32,800"
"佐世保本店","7953103236643","U2C-JB15BK USBｹｰﾌﾞﾙ","10.00","","","104.00","605","-4","-416","-2,420"
"佐世保本店","8024221621181","MTPIXI-B ﾐﾆ三脚ﾌﾞﾗｯｸ","10.00","","","2,210.00","3,218","1","2,210","3,218"
"佐世保本店","8809248469028","SP-RT2001 標準ﾌｨﾙﾀｰ","10.00","","","2,169.00","3,270","2","4,338","6,540"
"大塔店","0000000001007","Jｴｱｺﾝ M工事費 5k未満","10.00","","","0.00","1,650","-11","0","-18,150"
"大塔店","0000000001038","Jｴｱｺﾝ M取外し料金","10.00","","","0.00","4,950","-22","0","-108,900"
"大塔店","0000000001045","Jｴｱｺﾝ M工事費 その他","10.00","","","0.00","0","-1","0","0"
"大塔店","0000000001052","Jｴｱｺﾝ M工事費 配送料","10.00","","","0.00","3,960","-82","0","-324,720"
"大塔店","0000000002059","Jｴｱｺﾝ J工事費 配送料","10.00","","","0.00","0","-1","0","0"
"大塔店","0000000004053","Tｴｱｺﾝ M工事費 配送料","10.00","","","0.00","0","-1","0","0"
"大塔店","0027075158719","ｼﾞｭﾋﾟﾀｰ Ⅲ 8x21ﾌﾞﾗｯｸ","10.00","","","2,520.00","4,298","1","2,520","4,298"
"大塔店","0400201800025","ﾃﾞｼﾞﾀﾙ 2L","10.00","","","12.00","110","-68","-816","-7,480"
"大塔店","0400201800056","ﾃﾞｼﾞﾀﾙ 6切W","10.00","","","35.00","660","-3","-105","-1,980"
"大塔店","0400201800124","ﾃﾞｼﾞﾀﾙ A4","10.00","","","22.00","660","-8","-176","-5,280"
"大塔店","0400201800179","ﾃﾞｼﾞﾀﾙましかく 89","10.00","","","6.00","40","-15","-90","-600"
"大塔店","0400201810000","ﾈｯﾄﾌﾟﾘﾝﾄ ｽｸｴｱ(S)","10.00","","","6.00","30","-4","-24","-120"
"大塔店","0400201810024","ﾈｯﾄﾌﾟﾘﾝﾄL･KG 1～99","10.00","","","9.00","30","-79","-711","-2,370"
"大塔店","0400202000028","ﾃﾞｼﾞﾀﾙCD書込","10.00","","","132.00","440","-13","-1,716","-5,720"
"大塔店","0400701960021","ﾃﾞｼﾞﾀﾙ 2L 掛","10.00","","","12.00","113","-27","-324","-3,051"
"大塔店","0400701960137","ﾃﾞｼﾞﾀﾙ KG 掛","10.00","","","9.00","37","-30","-270","-1,110"
"大塔店","0400701960182","ﾌﾟﾘﾝﾄ特価　19円","10.00","","","6.00","20","-8","-48","-160"
"大塔店","0400701960250","ﾃﾞｼﾞﾀﾙ A4･6切･6W 3P","10.00","","","78.00","1,580","-1","-78","-1,580"
"大塔店","0400701990011","ｼｬｯﾌﾙﾌﾟﾘﾝﾄ A4ｻｲｽﾞ","10.00","","","135.00","748","-1","-135","-748"
"大塔店","0400702000108","文字入れ基本料","10.00","","","0.00","550","-8","0","-4,400"
"大塔店","0400702100006","ﾌﾟﾘﾝﾄ複写 L","10.00","","","6.00","220","-3","-18","-660"
"大塔店","0619659161514","SDSQUAR-064G-GN6MN SDｶｰﾄﾞ","10.00","","","1,900.00","3,980","1","1,900","3,980"
"大塔店","0853816028917","4502891ｸﾘｰﾆﾝｸﾞﾌﾞﾗｼ","10.00","","","1,664.00","2,160","1","1,664","2,160"
"大塔店","0885155006226","4419696 ﾙﾝﾊﾞ用ｴｯｸｽﾗｲﾌﾊﾞｯﾃﾘｰ","10.00","","","8,320.00","10,000","1","8,320","10,000"
"大塔店","0885155007346","R980060 ﾙﾝﾊﾞ980","10.00","","","28,080.00","49,800","2","56,160","99,600"
"大塔店","0885155007506","B380065 床拭きﾛﾎﾞｯﾄ ﾌﾞﾗｰﾊﾞ","10.00","","","16,822.00","29,800","1","16,822","29,800"
"大塔店","0885155009180","B371060 床拭きﾛﾎﾞｯﾄ","10.00","","","18,616.00","29,980","1","18,616","29,980"
"大塔店","0885155017741","e515060 ﾛﾎﾞｯﾄ掃除機 ﾙﾝﾊﾞ","0.00","","","16,640.00","26,182","2","33,280","52,364"
"大塔店","2087801027571","4502891 ｴｯｼﾞｸﾘｰﾆﾝｸﾞﾌ","10.00","","","1,664.00","2,160","-1","-1,664","-2,160"
"大塔店","2087801027625","注文品 ｵｰﾃﾞｨｵ","10.00","","","0.00","0","2","0","0"
"大塔店","2087801027687","注文品 洗濯機","10.00","","","0.00","0","-2","0","0"
"大塔店","2087801027731","注文品 理美容/健康/ｽﾎﾟｰﾂ","10.00","","","0.00","0","-1","0","0"
"大塔店","2087801027793","修理 ｼﾞｬﾊﾟﾈｯﾄ","10.00","","","0.00","0","-1","0","0"
"大塔店","2087801027853","修理 見積手数料","10.00","","","0.00","1,000","-6","0","-6,000"
"大塔店","2087801027953","保険料(PC) ｸﾛﾈｺ","10.00","","","0.00","0","-4","0","0"
"大塔店","2087801027977","保険料(冷蔵庫) ｸﾛﾈｺ","10.00","","","0.00","0","-3","0","0"
"大塔店","2087801027991","保険料(洗濯機) ｸﾛﾈｺ","10.00","","","0.00","0","-6","0","0"
"大塔店","2087801028011","保険料(ｴｱｺﾝ) ｸﾛﾈｺ","10.00","","","0.00","0","-15","0","0"
"大塔店","2087801028035","保険料(その他) WT","10.00","","","0.00","0","-1","0","0"
"大塔店","2087801028042","保険料(その他) ｸﾛﾈｺ","10.00","","","0.00","0","-18","0","0"
"大塔店","2087801028059","配達設置(TV) 自社","10.00","","","0.00","0","-5","0","0"
"大塔店","2087801028066","配達設置(TV) M","10.00","","","0.00","0","-26","0","0"
"大塔店","2087801028164","PC初期設定料","10.00","","","0.00","3,300","-3","0","-9,900"
"大塔店","2087801028165","配達設置(冷蔵庫) 自社","10.00","","","0.00","0","-2","0","0"
"大塔店","2087801028172","配達設置(冷蔵庫) M","10.00","","","0.00","0","-21","0","0"
"大塔店","2087801028196","配達設置(洗濯機) 自社","10.00","","","0.00","0","-2","0","0"
"大塔店","2087801028202","配達設置(洗濯機) M","10.00","","","0.00","0","-24","0","0"
"大塔店","2087801028257","ﾘｻｲｸﾙ 冷蔵庫 ～170Ｌ","10.00","","","4,740.00","6,490","-3","-14,220","-19,470"
"大塔店","2087801028264","ﾘｻｲｸﾙ 冷蔵庫 ～299L","10.00","","","5,730.00","7,480","-2","-11,460","-14,960"
"大塔店","2087801028271","ﾘｻｲｸﾙ 冷蔵庫 ～399L","10.00","","","5,730.00","8,030","-17","-97,410","-136,510"
"大塔店","2087801028288","ﾘｻｲｸﾙ 冷蔵庫 ～499L","10.00","","","5,730.00","8,580","-23","-131,790","-197,340"
"大塔店","2087801028295","ﾘｻｲｸﾙ 冷蔵庫 500L～","10.00","","","5,730.00","9,130","-3","-17,190","-27,390"
"大塔店","2087801028301","ﾘｻｲｸﾙ 液晶ﾃﾚﾋﾞ～15型","10.00","","","2,320.00","3,520","-1","-2,320","-3,520"
"大塔店","2087801028318","ﾘｻｲｸﾙ 液晶ﾃﾚﾋﾞ～40型","10.00","","","3,420.00","4,620","-31","-106,020","-143,220"
"大塔店","2087801028325","ﾘｻｲｸﾙ 液晶ﾃﾚﾋﾞ～55型","10.00","","","3,970.00","5,720","-15","-59,550","-85,800"
"大塔店","2087801028349","ﾘｻｲｸﾙ ﾌﾞﾗｳﾝ管 ～25型","10.00","","","3,420.00","4,620","-3","-10,260","-13,860"
"大塔店","2087801028356","ﾘｻｲｸﾙ ﾌﾞﾗｳﾝ管 ～32型","10.00","","","3,420.00","5,170","-1","-3,420","-5,170"
"大塔店","2087801028370","ﾘｻｲｸﾙ ｴｱｺﾝ","10.00","","","1,990.00","2,640","-91","-181,090","-240,240"
"大塔店","2087801028387","ﾘｻｲｸﾙ 洗濯機","10.00","","","3,530.00","5,280","-36","-127,080","-190,080"
"大塔店","2087801028417","配送設置(PC)宅急便","10.00","","","0.00","0","-1","0","0"
"大塔店","2087801028424","配送設置料(その他) 自社","10.00","","","0.00","0","-4","0","0"
"大塔店","2087801028431","配送設置料(その他) M","10.00","","","0.00","0","-2","0","0"
"大塔店","2087801028462","配送設置料(その他) 宅急便","10.00","","","0.00","0","-19","0","0"
"大塔店","2087801028493","部品･交換ﾊﾟｰﾂ","10.00","","","0.00","0","-2","0","0"
"大塔店","2087801028500","廃家電 引取料(その他)","10.00","","","0.00","0","-5","0","0"
"大塔店","2087801028509","その他","10.00","","","0.00","0","-20","0","0"
"大塔店","2087801028516","廃家電 引取料(小)","10.00","","","0.00","900","-228","0","-205,200"
"大塔店","2087801028530","ﾘｻｲｸﾙ TV(持込)","10.00","","","0.00","0","-5","0","0"
"大塔店","2087801028554","ﾘｻｲｸﾙ 洗濯機(持込)","10.00","","","0.00","0","-2","0","0"
"大塔店","2087801028585","ﾌｫﾄﾌﾞｯｸ 外注","10.00","","","0.00","0","-1","0","0"
"大塔店","2087801028615","ﾌﾟﾘﾝﾄその他 外注","10.00","","","0.00","0","-5","0","0"
"大塔店","2087801038362","配送設置料(ﾏｯｻｰｼﾞﾁｪｱ) J","10.00","","","7,364.00","0","-1","-7,364","0"
"大塔店","2087801043694","PV-BJ700G-014 ｽﾎﾟﾝｼﾞﾌｨﾙﾀｰNEW","10.00","","","333.00","506","-1","-333","-506"
"大塔店","2087801081047","IW60290 ﾌｫｰﾏﾙﾊﾞｯｸｾｯﾄ","10.00","","","5,096.00","10,000","1","5,096","10,000"
"大塔店","2087801081061","ﾚｼﾞ袋","0.00","","","3.00","3","-10","-30","-30"
"大塔店","2087801100557","ﾎﾟｲﾝﾄｶｰﾄﾞ再発行料","10.00","","","43.00","100","-5","-215","-500"
"大塔店","2087801118392","配送設置料(ﾏｯｻｰｼﾞﾁｪｱ) M","10.00","","","7,364.00","0","-7","-51,548","0"
"大塔店","4039784712133","6.295-753.0 ﾕﾆﾊﾞｰｻﾙｸﾘｰﾅｰ","0.00","","","572.00","1,000","2","1,144","2,000"
"大塔店","4054278297736","SC JTK20 ｽﾁｰﾑｸﾘｰﾅｰ","10.00","","","8,684.00","19,980","7","60,788","139,860"
